Id,salary
9000,720190
9001,549519
9002,322950
9003,1000000
9004,147285
9005,424601
9006,106042
9007,154713
9008,350499
9009,431035
9010,159741
9011,909936
9012,883382
9013,917383
9014,920948
9015,487825
9016,172183
9017,403765
9018,381633
9019,494015
9020,328877
9021,710101
9022,391732
9023,710548
9024,891329
9025,808447
9026,937259
9027,941687
9028,188431
9029,817854
9030,895030
9031,529124
9032,116855
9033,592557
9034,349488
9035,279631
9036,488365
9037,335425
9038,408134
9039,285088
9040,971659
9041,955470
9042,489781
9043,152661
9044,424428
9045,394190
9046,496989
9047,1000000
9048,909882
9049,839772
9050,572609
9051,119554
9052,152934
9053,205277
9054,521892
9055,269587
9056,384477
9057,336664
9058,339008
9059,297742
9060,492445
9061,999886
9062,244133
9063,318667
9064,931970
9065,673742
9066,125067
9067,372829
9068,403481
9069,524974
9070,130103
9071,181980
9072,467815
9073,242291
9074,296219
9075,533659
9076,300368
9077,151030
9078,267116
9079,367225
9080,939180
9081,891580
9082,375962
9083,682138
9084,1000000
9085,747911
9086,321282
9087,107667
9088,648171
9089,380686
9090,803707
9091,642235
9092,189260
9093,525965
9094,679856
9095,525464
9096,492063
9097,717870
9098,712157
9099,469094
9100,852261
9101,436981
9102,330443
9103,503491
9104,166567
9105,264424
9106,579476
9107,399062
9108,965074
9109,595098
9110,969973
9111,769212
9112,411597
9113,140636
9114,884996
9115,917008
9116,186837
9117,413167
9118,132805
9119,945206
9120,424254
9121,272574
9122,768229
9123,548043
9124,487805
9125,827972
9126,1000000
9127,277172
9128,177480
9129,366915
9130,536671
9131,259496
9132,163757
9133,1000000
9134,887811
9135,511508
9136,827577
9137,908267
9138,633589
9139,672113
9140,242467
9141,516948
9142,562655
9143,1000000
9144,178689
9145,360535
9146,416738
9147,674074
9148,366752
9149,391611
9150,276565
9151,581744
9152,855314
9153,789001
9154,353115
9155,686695
9156,511389
9157,284473
9158,1000000
9159,172035
9160,987108
9161,478273
9162,958025
9163,677297
9164,966389
9165,967375
9166,418787
9167,1000000
9168,283738
9169,514832
9170,744876
9171,896622
9172,143733
9173,777055
9174,954070
9175,438413
9176,157169
9177,295256
9178,140804
9179,259606
9180,188405
9181,397653
9182,759980
9183,798015
9184,734656
9185,314982
9186,156537
9187,895858
9188,154192
9189,171771
9190,120949
9191,1000000
9192,379922
9193,825651
9194,635585
9195,178962
9196,547729
9197,632432
9198,421319
9199,731426
9200,334178
9201,732625
9202,347675
9203,501227
9204,192360
9205,372293
9206,441102
9207,445904
9208,963008
9209,742004
9210,416120
9211,977166
9212,429066
9213,249496
9214,163717
9215,859796
9216,854667
9217,428745
9218,164539
9219,312432
9220,264871
9221,774550
9222,548503
9223,175690
9224,312206
9225,312962
9226,1000000
9227,134216
9228,437891
9229,715698
9230,161639
9231,889588
9232,902587
9233,628743
9234,436448
9235,152160
9236,765115
9237,325501
9238,547568
9239,96390
9240,163900
9241,854449
9242,590667
9243,164345
9244,1000000
9245,771666
9246,134628
9247,1000000
9248,576069
9249,150979
9250,1000000
9251,152996
9252,173000
9253,994750
9254,1000000
9255,149199
9256,882968
9257,161326
9258,455803
9259,294871
9260,736050
9261,369127
9262,133090
9263,320219
9264,832939
9265,1000000
9266,860199
9267,799441
9268,400878
9269,383319
9270,670796
9271,463523
9272,389082
9273,336266
9274,978932
9275,316287
9276,963135
9277,383910
9278,975250
9279,344974
9280,123590
9281,169489
9282,544164
9283,969754
9284,209697
9285,490098
9286,476266
9287,739520
9288,526070
9289,605301
9290,329316
9291,618321
9292,863432
9293,828902
9294,416253
9295,239615
9296,129309
9297,127621
9298,348919
9299,962709
9300,141878
9301,156425
9302,147697
9303,339525
9304,1000000
9305,196750
9306,955550
9307,359963
9308,329827
9309,517329
9310,311171
9311,504112
9312,1000000
9313,422298
9314,894720
9315,755993
9316,989284
9317,332728
9318,348103
9319,303263
9320,838933
9321,459290
9322,426585
9323,943731
9324,390826
9325,373868
9326,914283
9327,394386
9328,382991
9329,187442
9330,909763
9331,155133
9332,831452
9333,939527
9334,908624
9335,311796
9336,169721
9337,1000000
9338,897692
9339,345130
9340,390338
9341,403768
9342,525701
9343,166862
9344,435345
9345,401269
9346,421347
9347,126884
9348,658661
9349,506251
9350,1000000
9351,275950
9352,457926
9353,843522
9354,286211
9355,557379
9356,374381
9357,588649
9358,165097
9359,540497
9360,358503
9361,1000000
9362,351733
9363,1000000
9364,354801
9365,987240
9366,296509
9367,974673
9368,169616
9369,262798
9370,746785
9371,172141
9372,444493
9373,765627
9374,154227
9375,896528
9376,598908
9377,545088
9378,695949
9379,205445
9380,981262
9381,808760
9382,884989
9383,1000000
9384,447049
9385,1000000
9386,789239
9387,290490
9388,881191
9389,330591
9390,421036
9391,162044
9392,518951
9393,839035
9394,645300
9395,728750
9396,842501
9397,969506
9398,173352
9399,300544
9400,543091
9401,623280
9402,591666
9403,592469
9404,424182
9405,1000000
9406,161779
9407,371244
9408,277025
9409,466334
9410,362957
9411,516546
9412,463800
9413,493854
9414,188083
9415,443077
9416,197136
9417,766966
9418,191433
9419,534904
9420,741434
9421,160478
9422,639413
9423,171186
9424,364696
9425,392593
9426,818907
9427,853340
9428,191793
9429,375032
9430,140855
9431,873678
9432,595450
9433,807674
9434,776364
9435,996950
9436,536079
9437,553337
9438,424325
9439,880810
9440,312863
9441,929090
9442,125033
9443,716826
9444,1000000
9445,255143
9446,857229
9447,546464
9448,299682
9449,581570
9450,491635
9451,360510
9452,981556
9453,324129
9454,372563
9455,635859
9456,459249
9457,304092
9458,395101
9459,332284
9460,334201
9461,489101
9462,154982
9463,393471
9464,374924
9465,351488
9466,140000
9467,903743
9468,404519
9469,960580
9470,881766
9471,552769
9472,121646
9473,598786
9474,603997
9475,333027
9476,382246
9477,348432
9478,337463
9479,129149
9480,994432
9481,935482
9482,820040
9483,767740
9484,372568
9485,722971
9486,871621
9487,795455
9488,1000000
9489,882902
9490,227607
9491,555773
9492,538145
9493,977281
9494,168424
9495,611902
9496,168311
9497,634632
9498,592388
9499,365997
9500,513067
9501,320303
9502,899360
9503,303006
9504,409976
9505,499586
9506,506537
9507,291698
9508,164034
9509,331477
9510,451941
9511,203653
9512,867555
9513,273025
9514,317646
9515,934077
9516,978489
9517,820508
9518,337943
9519,365453
9520,835143
9521,391242
9522,383532
9523,139781
9524,123753
9525,372960
9526,957659
9527,129861
9528,362972
9529,199096
9530,715256
9531,897563
9532,1000000
9533,737513
9534,168757
9535,841107
9536,953718
9537,1000000
9538,921772
9539,966014
9540,804841
9541,365107
9542,767041
9543,604922
9544,337646
9545,488824
9546,918538
9547,782679
9548,590764
9549,376176
9550,351901
9551,637625
9552,713306
9553,817948
9554,416223
9555,159853
9556,588860
9557,413273
9558,173113
9559,854096
9560,918121
9561,850796
9562,453784
9563,852878
9564,817184
9565,897123
9566,836389
9567,384181
9568,884488
9569,882546
9570,136945
9571,389451
9572,185489
9573,298577
9574,125175
9575,948705
9576,375666
9577,364605
9578,356168
9579,858188
9580,822556
9581,384216
9582,575773
9583,336502
9584,382235
9585,590567
9586,184128
9587,542811
9588,389843
9589,600948
9590,295132
9591,815708
9592,134430
9593,331798
9594,237173
9595,159142
9596,384246
9597,362110
9598,932052
9599,887820
9600,905070
9601,168254
9602,258206
9603,804193
9604,357540
9605,402544
9606,141346
9607,572657
9608,837716
9609,310421
9610,135269
9611,673784
9612,704245
9613,467587
9614,331705
9615,503106
9616,407659
9617,140061
9618,170773
9619,961600
9620,583300
9621,591331
9622,148037
9623,415560
9624,122192
9625,495325
9626,124944
9627,345918
9628,868316
9629,863017
9630,195609
9631,613716
9632,368036
9633,346055
9634,418321
9635,151690
9636,645181
9637,514085
9638,1000000
9639,308761
9640,376713
9641,276376
9642,285868
9643,761289
9644,652550
9645,508510
9646,172890
9647,932254
9648,540425
9649,623121
9650,487112
9651,766295
9652,902371
9653,385196
9654,875360
9655,371894
9656,961429
9657,626391
9658,349588
9659,837708
9660,428925
9661,531604
9662,138051
9663,123541
9664,427291
9665,688664
9666,395210
9667,129929
9668,189272
9669,326492
9670,385412
9671,246232
9672,1000000
9673,438580
9674,323291
9675,1000000
9676,430595
9677,610711
9678,372216
9679,384922
9680,593427
9681,152901
9682,194556
9683,399039
9684,325068
9685,827078
9686,1000000
9687,764433
9688,779664
9689,405303
9690,976179
9691,690951
9692,890763
9693,842798
9694,606522
9695,269822
9696,1000000
9697,751799
9698,538385
9699,867018
9700,802748
9701,846806
9702,473873
9703,510036
9704,168868
9705,619084
9706,899293
9707,445733
9708,314789
9709,587965
9710,140836
9711,389674
9712,875400
9713,414243
9714,869155
9715,1000000
9716,332813
9717,153953
9718,758233
9719,921589
9720,925300
9721,140486
9722,858549
9723,164325
9724,235248
9725,908654
9726,351594
9727,379774
9728,918470
9729,561442
9730,140061
9731,965010
9732,244069
9733,421647
9734,572062
9735,157809
9736,345349
9737,1000000
9738,346166
9739,568908
9740,355360
9741,859572
9742,273242
9743,388768
9744,811901
9745,767707
9746,439455
9747,453957
9748,651785
9749,797015
9750,147407
9751,689950
9752,383101
9753,613526
9754,868567
9755,654910
9756,393193
9757,161313
9758,1000000
9759,407957
9760,1000000
9761,780743
9762,515926
9763,139275
9764,431486
9765,589122
9766,139246
9767,371003
9768,368513
9769,497694
9770,933046
9771,401162
9772,659794
9773,1000000
9774,592816
9775,515731
9776,348020
9777,251466
9778,529172
9779,454402
9780,901450
9781,852622
9782,436172
9783,152966
9784,141727
9785,338995
9786,389730
9787,146021
9788,851945
9789,196649
9790,932632
9791,694569
9792,825682
9793,897161
9794,282955
9795,742668
9796,414102
9797,345535
9798,1000000
9799,138049
9800,755287
9801,951043
9802,134644
9803,944041
9804,414705
9805,645687
9806,651533
9807,264697
9808,431587
9809,271151
9810,171279
9811,128774
9812,697572
9813,162500
9814,309587
9815,130167
9816,922275
9817,152941
9818,575529
9819,346851
9820,380011
9821,522206
9822,127527
9823,167778
9824,396375
9825,864305
9826,546097
9827,1000000
9828,125435
9829,329814
9830,306435
9831,353226
9832,547063
9833,782165
9834,407303
9835,343694
9836,599812
9837,661689
9838,910293
9839,306045
9840,425437
9841,975091
