Id,salary
9000,674737
9001,609824
9002,332944
9003,827916
9004,328022
9005,496497
9006,239572
9007,300690
9008,306628
9009,494214
9010,353297
9011,780107
9012,841650
9013,756559
9014,768490
9015,542322
9016,355623
9017,314987
9018,392771
9019,583090
9020,331781
9021,760036
9022,309560
9023,785970
9024,725953
9025,786651
9026,831320
9027,785135
9028,404464
9029,835487
9030,850086
9031,607704
9032,236413
9033,645465
9034,327193
9035,235979
9036,578146
9037,370964
9038,311149
9039,268507
9040,745283
9041,783645
9042,470493
9043,372836
9044,422183
9045,328383
9046,581279
9047,816222
9048,835775
9049,796737
9050,641004
9051,302930
9052,334134
9053,382548
9054,580189
9055,249332
9056,382091
9057,318403
9058,286768
9059,300222
9060,576945
9061,776944
9062,259785
9063,321386
9064,768850
9065,729380
9066,284641
9067,323695
9068,380484
9069,595457
9070,251373
9071,365594
9072,560937
9073,224452
9074,274140
9075,598540
9076,273886
9077,332960
9078,319419
9079,323731
9080,732147
9081,779868
9082,351250
9083,731227
9084,824770
9085,783061
9086,306624
9087,210990
9088,730962
9089,378411
9090,793997
9091,603660
9092,383397
9093,605260
9094,672042
9095,608889
9096,562203
9097,623905
9098,741508
9099,395650
9100,685638
9101,347807
9102,329266
9103,575851
9104,327860
9105,255816
9106,638778
9107,375233
9108,887944
9109,653404
9110,757927
9111,781633
9112,292394
9113,257633
9114,857368
9115,777739
9116,390077
9117,355721
9118,273792
9119,753182
9120,419091
9121,283360
9122,762907
9123,605056
9124,581692
9125,792701
9126,862991
9127,316960
9128,371524
9129,386188
9130,588810
9131,286035
9132,308575
9133,824768
9134,720733
9135,604943
9136,675654
9137,697757
9138,659325
9139,683807
9140,291829
9141,549848
9142,633818
9143,762348
9144,406758
9145,324745
9146,420635
9147,703919
9148,375432
9149,276827
9150,264108
9151,660211
9152,830022
9153,799620
9154,384798
9155,671823
9156,582757
9157,265591
9158,781609
9159,360146
9160,746048
9161,612663
9162,748035
9163,696756
9164,799416
9165,873624
9166,403777
9167,805618
9168,306627
9169,580592
9170,672275
9171,718347
9172,290156
9173,744382
9174,734136
9175,341626
9176,348974
9177,299990
9178,260594
9179,231581
9180,370868
9181,330965
9182,766587
9183,773887
9184,720583
9185,307281
9186,294113
9187,763743
9188,345886
9189,344601
9190,275849
9191,836346
9192,340837
9193,709188
9194,725414
9195,389306
9196,616768
9197,679433
9198,488634
9199,740871
9200,375305
9201,731351
9202,345376
9203,590277
9204,393313
9205,354938
9206,529148
9207,539930
9208,787955
9209,643957
9210,405835
9211,757321
9212,356639
9213,217948
9214,386336
9215,737229
9216,728920
9217,539558
9218,368833
9219,317842
9220,230017
9221,754261
9222,661903
9223,355188
9224,299616
9225,282244
9226,868589
9227,345555
9228,393241
9229,726576
9230,335740
9231,732983
9232,774016
9233,712770
9234,332067
9235,357958
9236,789936
9237,328200
9238,621706
9239,248597
9240,340124
9241,830434
9242,663145
9243,303492
9244,758891
9245,772335
9246,293490
9247,807216
9248,648186
9249,305994
9250,787318
9251,304427
9252,337373
9253,818184
9254,801069
9255,310147
9256,765637
9257,261180
9258,354727
9259,308064
9260,776419
9261,396755
9262,267935
9263,297588
9264,793197
9265,796742
9266,743467
9267,777793
9268,349257
9269,435742
9270,713347
9271,550152
9272,312233
9273,386536
9274,752617
9275,323967
9276,744424
9277,391697
9278,738041
9279,319875
9280,239841
9281,344754
9282,609585
9283,754788
9284,439193
9285,541675
9286,558453
9287,728095
9288,588452
9289,656586
9290,313706
9291,673084
9292,807553
9293,837511
9294,405938
9295,252025
9296,332262
9297,292800
9298,314116
9299,804083
9300,295275
9301,308742
9302,315461
9303,354527
9304,811947
9305,395720
9306,893058
9307,326356
9308,347257
9309,592182
9310,302671
9311,588321
9312,861197
9313,324093
9314,845701
9315,748403
9316,762496
9317,321354
9318,369489
9319,312771
9320,828950
9321,393270
9322,324753
9323,880186
9324,359592
9325,369976
9326,764825
9327,377740
9328,371116
9329,430287
9330,669391
9331,314905
9332,816540
9333,763957
9334,778047
9335,292983
9336,379624
9337,806776
9338,855059
9339,326813
9340,310584
9341,348150
9342,593830
9343,367702
9344,515224
9345,367546
9346,481933
9347,269758
9348,698417
9349,593609
9350,829968
9351,273247
9352,401605
9353,812764
9354,264806
9355,611932
9356,292583
9357,662180
9358,318109
9359,651575
9360,306929
9361,758852
9362,352833
9363,872877
9364,343858
9365,780514
9366,308134
9367,795851
9368,381008
9369,241408
9370,721428
9371,315944
9372,450423
9373,659193
9374,378325
9375,808384
9376,630163
9377,654450
9378,750213
9379,264509
9380,740261
