Id,salary
9000,713017
9001,549432
9002,325144
9003,999500
9004,150916
9005,420240
9006,103526
9007,155978
9008,357450
9009,436125
9010,154360
9011,912148
9012,886082
9013,912741
9014,921802
9015,488480
9016,174036
9017,404212
9018,379976
9019,494721
9020,329694
9021,705335
9022,393780
9023,697432
9024,888146
9025,816082
9026,937422
9027,940820
9028,184210
9029,829120
9030,895740
9031,525662
9032,119015
9033,595652
9034,349241
9035,280346
9036,491302
9037,334744
9038,405228
9039,287159
9040,978990
9041,955604
9042,476555
9043,149820
9044,418836
9045,392014
9046,500375
9047,999500
9048,902776
9049,827849
9050,572772
9051,120367
9052,155474
9053,201643
9054,519753
9055,275097
9056,391216
9057,338792
9058,345136
9059,297041
9060,495852
9061,989240
9062,250966
9063,320478
9064,931136
9065,678054
9066,129420
9067,370284
9068,405517
9069,519926
9070,131621
9071,182216
9072,476392
9073,239778
9074,290826
9075,527512
9076,300450
9077,147598
9078,266160
9079,366926
9080,932462
9081,882651
9082,369940
9083,674066
9084,999500
9085,748426
9086,323438
9087,106192
9088,651765
9089,374220
9090,800563
9091,645822
9092,199312
9093,518175
9094,685414
9095,528359
9096,491394
9097,721202
9098,712779
9099,469952
9100,852904
9101,435434
9102,328696
9103,509976
9104,166053
9105,262476
9106,576392
9107,374040
9108,963882
9109,599578
9110,966448
9111,771144
9112,411550
9113,138028
9114,880491
9115,911967
9116,189340
9117,414529
9118,135620
9119,952810
9120,416976
9121,274731
9122,764534
9123,544906
9124,481531
9125,822824
9126,999500
9127,280076
9128,175939
9129,366970
9130,545364
9131,256885
9132,164425
9133,999500
9134,887050
9135,505580
9136,828836
9137,910232
9138,638733
9139,668914
9140,247596
9141,511126
9142,556678
9143,999500
9144,181088
9145,357656
9146,417536
9147,673854
9148,364854
9149,387144
9150,277277
9151,579346
9152,850927
9153,794255
9154,351278
9155,684224
9156,506704
9157,282284
9158,999500
9159,170458
9160,975105
9161,472485
9162,958912
9163,672793
9164,959198
9165,959660
9166,417322
9167,999500
9168,288992
9169,523078
9170,747890
9171,897763
9172,144234
9173,775156
9174,945552
9175,437882
9176,154282
9177,297063
9178,141058
9179,259390
9180,186803
9181,398178
9182,761656
9183,800298
9184,732363
9185,311401
9186,150484
9187,887696
9188,158456
9189,179575
9190,121486
9191,999500
9192,378776
9193,824012
9194,638174
9195,179539
9196,547874
9197,638025
9198,426377
9199,725517
9200,338280
9201,733496
9202,347432
9203,506061
9204,188544
9205,382836
9206,440300
9207,447824
9208,953609
9209,732322
9210,412000
9211,976170
9212,430883
9213,251026
9214,164929
9215,855194
9216,853434
9217,428156
9218,162606
9219,314726
9220,265886
9221,780520
9222,545018
9223,176302
9224,311490
9225,314695
9226,999500
9227,132122
9228,437614
9229,720304
9230,166766
9231,888058
9232,905338
9233,628872
9234,437536
9235,153038
9236,771050
9237,326066
9238,546015
9239,98394
9240,165354
9241,863603
9242,606642
9243,166780
9244,999500
9245,776461
9246,135646
9247,999500
9248,572302
9249,148938
9250,999500
9251,150692
9252,173417
9253,991670
9254,999500
9255,149264
9256,884532
9257,152056
9258,453788
9259,294528
9260,733966
9261,376037
9262,134992
9263,323654
9264,834375
9265,999500
9266,861182
9267,793039
9268,400600
9269,384347
9270,669584
9271,461080
9272,383116
9273,333105
9274,976568
9275,319012
9276,965248
9277,381006
9278,971846
9279,346644
9280,125521
9281,169678
9282,541856
9283,967642
9284,208452
9285,490414
9286,481007
9287,733910
9288,524798
9289,608576
9290,327436
9291,628417
9292,867433
9293,831732
9294,414062
9295,239244
9296,129124
9297,128046
9298,350452
9299,957434
9300,139966
9301,160612
9302,146424
9303,341912
9304,999500
9305,195102
9306,959176
9307,360988
9308,329348
9309,517824
9310,310840
9311,501710
9312,999500
9313,422278
9314,888462
9315,750407
9316,982779
9317,333469
9318,350905
9319,306286
9320,843080
9321,461294
9322,426896
9323,936094
9324,389118
9325,373725
9326,914401
9327,391200
9328,383894
9329,188174
9330,909606
9331,154074
9332,822760
9333,932600
9334,907487
9335,314414
9336,167632
9337,999500
9338,898252
9339,348170
9340,389384
9341,402826
9342,521698
9343,168718
9344,434346
9345,396382
9346,414473
9347,128673
9348,657165
9349,508302
9350,999500
9351,274460
9352,473977
9353,840141
9354,286602
9355,551223
9356,374322
9357,593054
9358,160330
9359,534933
9360,352734
9361,995496
9362,349964
9363,999500
9364,355440
9365,978192
9366,298698
9367,977343
9368,170343
9369,259472
9370,746770
9371,168566
9372,445632
9373,771526
9374,153867
9375,891549
9376,601708
9377,542988
9378,696093
9379,201446
9380,966306
9381,807652
9382,882451
9383,999500
9384,444244
9385,999500
9386,785520
9387,291674
9388,883088
9389,331484
9390,424445
9391,165258
9392,522679
9393,843086
9394,645468
9395,723860
9396,846904
9397,958676
9398,171516
9399,300702
9400,544365
9401,624001
9402,589804
9403,595359
9404,419022
9405,999902
9406,161848
9407,368914
9408,278712
9409,462178
9410,365977
9411,518414
9412,460444
9413,493434
9414,184537
9415,445560
9416,196598
9417,773706
9418,194152
9419,533209
9420,744202
9421,161744
9422,631702
9423,167094
9424,360958
9425,389722
9426,825518
9427,863848
9428,187312
9429,375226
9430,137377
9431,865003
9432,592370
9433,809388
9434,776932
9435,997086
9436,538006
9437,552028
9438,416562
9439,889654
9440,320162
9441,922733
9442,124389
9443,710976
9444,990631
9445,252702
9446,865369
9447,544036
9448,300848
9449,584926
9450,497023
9451,361926
9452,977306
9453,320148
9454,374130
9455,640218
9456,454738
9457,304322
9458,391896
9459,337698
9460,334101
9461,486092
9462,150288
9463,394606
9464,375070
9465,350152
9466,140907
9467,892318
9468,403072
9469,954370
9470,878380
9471,553962
9472,120716
9473,592522
9474,601434
9475,331197
9476,387830
9477,349830
9478,333600
9479,134290
9480,990438
9481,933812
9482,815778
9483,768852
9484,370671
9485,728122
9486,871298
9487,795518
9488,999500
9489,876136
9490,231298
9491,564142
9492,548656
9493,982460
9494,161226
9495,616747
9496,169025
9497,640974
9498,597786
9499,368257
9500,509365
9501,320208
9502,897205
9503,302312
9504,403968
9505,490752
9506,506911
9507,292476
9508,163258
9509,332570
9510,454882
9511,203980
9512,865876
9513,271268
9514,315165
9515,942347
9516,974248
9517,819760
9518,337500
9519,366128
9520,835152
9521,391872
9522,378644
9523,140909
9524,126606
9525,372994
9526,949024
9527,127271
9528,360546
9529,202888
9530,720700
9531,902894
9532,988375
9533,739276
9534,164796
9535,835376
9536,950844
9537,999500
9538,925970
9539,964464
9540,801513
9541,363219
9542,756240
9543,602072
9544,339544
9545,488324
9546,917656
9547,784314
9548,584922
9549,372187
9550,351248
9551,645750
9552,722979
9553,818596
9554,417992
9555,162306
9556,585730
9557,410080
9558,171740
9559,861443
9560,915960
9561,853528
9562,459841
9563,850578
9564,815493
9565,895218
9566,827489
9567,385496
9568,879416
9569,876719
9570,136734
9571,388009
9572,185672
9573,298482
9574,123390
9575,945522
9576,380760
9577,365949
9578,358008
9579,862274
9580,823403
9581,388608
9582,578256
9583,339788
9584,384482
9585,595994
9586,182000
9587,538882
9588,390540
9589,608270
9590,294055
9591,824977
9592,129566
9593,329680
9594,236231
9595,163807
9596,383392
9597,363436
9598,926972
9599,883944
9600,912018
9601,169700
9602,258630
9603,802384
9604,364588
9605,402392
9606,144902
9607,570820
9608,838356
9609,308548
9610,136316
9611,671740
9612,704459
9613,466468
9614,335918
9615,502564
9616,409605
9617,135676
9618,172260
9619,962241
9620,590334
9621,589472
9622,140936
9623,411471
9624,129376
9625,490661
9626,124116
9627,345254
9628,864087
9629,862854
9630,195278
9631,603661
9632,365322
9633,345780
9634,417982
9635,151085
9636,646498
9637,512748
9638,999500
9639,306856
9640,372722
9641,275638
9642,286871
9643,762197
9644,653127
9645,502694
9646,171678
9647,933448
9648,538368
9649,621926
9650,484322
9651,764500
9652,903202
9653,383327
9654,873590
9655,376566
9656,962390
9657,629894
9658,347154
9659,838921
9660,425936
9661,532754
9662,130914
9663,123134
9664,432475
9665,686126
9666,392347
9667,129919
9668,192448
9669,323138
9670,387666
9671,247288
9672,999500
9673,437938
9674,322162
9675,999500
9676,430650
9677,609285
9678,368570
9679,385051
9680,599495
9681,153187
9682,186810
9683,405302
9684,323692
9685,828839
9686,999500
9687,767965
9688,780938
9689,404938
9690,961548
9691,690298
9692,890489
9693,848028
9694,608836
9695,265274
9696,999500
9697,752554
9698,538760
9699,869972
9700,804602
9701,844306
9702,474331
9703,514317
9704,164626
9705,616784
9706,894629
9707,447187
9708,314384
9709,586392
9710,140185
9711,389697
9712,875394
9713,415277
9714,864552
9715,989211
9716,330100
9717,156074
9718,759338
9719,921012
9720,925110
9721,141271
9722,857732
9723,161759
9724,237172
9725,904072
9726,351066
9727,384784
9728,912055
9729,563236
9730,139760
9731,960897
9732,246550
9733,423436
9734,567046
9735,160528
9736,349526
9737,999500
9738,344190
9739,570650
9740,350112
9741,853202
9742,271704
9743,392674
9744,811798
9745,770439
9746,436540
9747,452457
9748,650194
9749,796946
9750,147374
9751,690120
9752,385860
9753,618377
9754,859128
9755,649210
9756,399720
9757,163313
9758,999500
9759,414094
9760,999500
9761,779892
9762,516700
9763,140930
9764,431654
9765,586232
9766,140064
9767,375318
9768,371893
9769,497038
9770,931054
9771,400095
9772,662916
9773,999500
9774,596985
9775,519310
9776,348074
9777,247260
9778,536696
9779,459122
9780,902094
9781,851980
9782,433130
9783,153376
9784,141106
9785,345088
9786,394379
9787,146890
9788,861769
9789,199398
9790,929166
9791,701459
9792,842114
9793,898504
9794,280912
9795,748480
9796,416564
9797,347132
9798,999500
9799,136374
9800,757747
9801,948556
9802,133452
9803,936145
9804,416617
9805,652996
9806,660450
9807,264124
9808,433456
9809,272792
9810,177174
9811,129838
9812,686272
9813,156123
9814,304914
9815,131280
9816,921744
9817,147588
9818,579246
9819,348213
9820,381122
9821,524208
9822,123081
9823,169734
9824,388520
9825,860016
9826,547910
9827,999057
9828,126962
9829,328010
9830,302056
9831,349948
9832,551792
9833,785206
9834,404322
9835,348227
9836,606098
9837,657786
9838,915348
9839,306192
9840,427671
9841,977337
9842,347146
9843,349368
9844,496220
9845,543419
9846,726578
9847,141996
9848,758668
9849,546685
9850,801090
9851,430461
9852,420603
9853,113938
9854,303697
9855,852863
9856,897484
9857,518840
9858,775940
9859,649900
9860,610668
9861,809364
9862,647856
9863,789494
9864,941692
9865,931766
9866,311918
9867,327653
9868,869110
9869,946800
9870,272604
9871,163438
9872,155700
9873,125156
9874,315583
9875,718956
9876,465064
9877,394928
9878,365479
9879,408513
9880,110489
9881,912898
9882,396472
9883,338012
9884,378258
9885,532145
9886,395402
9887,176740
9888,985366
9889,146630
9890,158182
9891,818331
9892,378972
9893,237794
9894,438751
9895,438774
9896,415554
9897,605484
9898,451480
9899,492166
9900,993528
9901,160132
9902,562890
9903,180312
9904,874932
9905,378299
9906,809196
9907,476062
9908,452170
9909,862832
9910,442642
9911,294562
9912,142064
9913,428455
9914,202574
9915,488286
9916,345396
9917,166256
9918,806650
9919,164231
9920,734160
9921,123072
9922,309473
9923,604586
9924,147594
9925,877042
9926,738222
9927,292144
9928,317652
9929,968362
9930,271981
9931,999500
9932,261786
9933,156836
9934,364305
9935,356806
9936,285334
9937,417892
9938,346918
9939,229020
9940,327090
9941,133366
9942,755020
9943,472823
9944,447060
9945,458705
9946,384036
9947,546083
9948,941074
9949,391644
9950,861927
9951,988001
9952,999500
9953,435782
9954,881742
9955,461232
9956,451864
9957,293010
9958,505906
9959,681342
9960,581816
9961,489813
9962,377303
9963,398100
9964,178534
9965,480832
9966,572572
9967,166120
9968,598506
9969,131680
9970,716468
9971,169506
9972,173544
9973,572253
9974,896838
9975,421658
9976,556397
9977,399965
9978,132928
9979,405282
9980,851578
9981,186958
9982,994796
9983,143586
9984,358222
9985,999500
9986,732948
9987,166194
9988,350826
9989,617962
9990,428706
9991,422100
9992,146919
9993,999500
9994,935954
9995,193018
9996,379160
9997,327521
9998,126758
9999,805521
