Id,salary
9000,716329
9001,549792
9002,327507
9003,1000000
9004,155697
9005,427023
9006,104294
9007,155325
9008,348001
9009,437723
9010,154335
9011,914476
9012,893246
9013,911249
9014,915119
9015,489985
9016,173094
9017,403279
9018,379389
9019,491295
9020,331643
9021,706260
9022,398538
9023,705431
9024,888512
9025,815755
9026,924389
9027,936320
9028,185860
9029,821135
9030,893587
9031,522507
9032,120416
9033,602302
9034,347375
9035,276934
9036,485591
9037,337104
9038,404002
9039,288656
9040,969517
9041,949674
9042,483713
9043,154082
9044,419920
9045,390146
9046,494760
9047,1000000
9048,906016
9049,818015
9050,564993
9051,119650
9052,152609
9053,201905
9054,521108
9055,271588
9056,384022
9057,335914
9058,345547
9059,295899
9060,502771
9061,981928
9062,245738
9063,321786
9064,924434
9065,681003
9066,127589
9067,377051
9068,404293
9069,512113
9070,128645
9071,187310
9072,468326
9073,237454
9074,297652
9075,530166
9076,300312
9077,141337
9078,268012
9079,368783
9080,936635
9081,892586
9082,364242
9083,680707
9084,1000000
9085,742501
9086,324969
9087,99802
9088,654465
9089,375264
9090,800448
9091,644895
9092,198017
9093,529862
9094,682064
9095,530090
9096,489922
9097,707789
9098,717122
9099,467286
9100,854393
9101,434559
9102,329348
9103,508785
9104,167292
9105,257205
9106,579918
9107,379732
9108,955867
9109,602407
9110,957398
9111,764938
9112,411274
9113,139064
9114,885664
9115,911600
9116,192636
9117,411229
9118,133137
9119,943126
9120,424270
9121,273048
9122,771125
9123,548438
9124,486980
9125,821187
9126,1000000
9127,281109
9128,175175
9129,366613
9130,543046
9131,258679
9132,165586
9133,1000000
9134,883399
9135,506509
9136,829596
9137,906393
9138,639298
9139,670099
9140,241741
9141,510682
9142,570860
9143,1000000
9144,179647
9145,359165
9146,418761
9147,675450
9148,371886
9149,386308
9150,280832
9151,577059
9152,839366
9153,786780
9154,354935
9155,686052
9156,507767
9157,289035
9158,1000000
9159,176312
9160,980340
9161,475108
9162,954875
9163,678545
9164,960010
9165,958565
9166,417684
9167,1000000
9168,276986
9169,526477
9170,748809
9171,890231
9172,145852
9173,768718
9174,947083
9175,438360
9176,156549
9177,298229
9178,136524
9179,261726
9180,184526
9181,394670
9182,765203
9183,799357
9184,729857
9185,310975
9186,149526
9187,884850
