Id,salary
9000,720346
9001,575612
9002,331975
9003,1000000
9004,165361
9005,422244
9006,93719
9007,155099
9008,347911
9009,423881
9010,159197
9011,914089
9012,884105
9013,895368
9014,907615
9015,471672
9016,163252
9017,400652
9018,376130
9019,482644
9020,338087
9021,726629
9022,398628
9023,711508
9024,893766
9025,806823
9026,901917
9027,963227
9028,200341
9029,826420
9030,882315
9031,517633
9032,118253
9033,598649
9034,348286
9035,274587
9036,495131
9037,313692
9038,395839
9039,286055
9040,957825
9041,929291
9042,467572
9043,153425
9044,423387
9045,396138
9046,497872
9047,1000000
9048,895977
9049,821771
9050,576368
9051,127605
9052,143100
9053,200209
9054,495566
9055,274077
9056,388940
9057,337342
9058,340974
9059,308386
9060,493263
9061,993709
9062,235092
9063,318452
9064,951440
9065,654639
9066,129231
9067,382515
9068,407177
9069,488164
9070,125537
9071,174500
9072,468288
9073,242190
9074,297314
9075,531914
9076,297175
9077,142063
9078,266090
9079,367718
9080,946956
9081,891727
9082,373686
9083,682125
9084,1000000
9085,739009
9086,319293
9087,104167
9088,621508
9089,372400
9090,805241
9091,641554
9092,204664
9093,517801
9094,690044
9095,515369
9096,491360
9097,714561
9098,714331
9099,461800
9100,870529
9101,427925
9102,334368
9103,522072
9104,163438
9105,272804
9106,586613
9107,372740
9108,965761
9109,603930
9110,975441
9111,780654
9112,401684
9113,134473
9114,880689
9115,905980
9116,181929
9117,413443
9118,137935
9119,935528
9120,430649
9121,257956
9122,783817
9123,547454
9124,487021
9125,843149
9126,1000000
9127,280553
9128,178604
9129,381400
9130,549864
9131,260042
9132,160504
9133,1000000
9134,898445
9135,500299
9136,844152
9137,897647
9138,628390
9139,683595
9140,256266
9141,504536
9142,545103
9143,1000000
9144,181904
9145,353862
9146,416982
9147,689960
9148,357944
9149,384318
9150,268652
9151,583714
9152,901200
9153,799108
9154,356008
9155,668962
9156,504660
9157,283157
9158,1000000
9159,166132
9160,980486
9161,496964
9162,958366
9163,662025
9164,952876
9165,961002
9166,409057
9167,1000000
9168,278946
9169,531969
9170,766816
9171,921566
9172,140135
9173,778701
9174,941427
9175,437715
9176,148607
9177,282920
9178,141181
9179,269967
9180,194621
9181,398558
9182,752683
9183,800753
9184,696097
9185,314332
9186,162875
9187,900708
9188,177431
9189,185442
9190,111681
9191,1000000
9192,352639
9193,835051
9194,642518
9195,208022
9196,545262
9197,667078
9198,403548
9199,705492
9200,350475
9201,718577
9202,344380
9203,499870
9204,201906
9205,373962
9206,426717
9207,444169
9208,944152
9209,747570
9210,414069
9211,990544
9212,431810
9213,254109
9214,186936
9215,859371
9216,870634
9217,421550
9218,160975
9219,307424
9220,261667
9221,756999
9222,522261
9223,175281
9224,305158
9225,318576
9226,1000000
9227,141468
9228,435421
9229,726804
9230,160285
9231,899018
9232,882844
9233,650928
9234,431051
9235,161230
9236,781518
9237,319590
9238,556653
9239,94880
9240,160258
9241,872397
9242,604755
9243,167972
9244,1000000
9245,768671
9246,141977
9247,1000000
9248,557632
9249,148748
9250,996613
9251,142626
9252,166530
9253,1000000
9254,1000000
9255,147944
9256,890433
9257,164841
9258,432089
9259,285374
9260,736711
9261,379237
9262,126908
9263,325727
9264,830227
9265,1000000
9266,859647
9267,796773
9268,407999
9269,390532
9270,662150
9271,445511
9272,389305
