Id,salary
9000,716312
9001,551260
9002,331934
9003,999000
9004,152557
9005,421741
9006,110390
9007,152862
9008,348868
9009,434577
9010,156005
9011,905066
9012,888635
9013,907748
9014,919359
9015,488106
9016,176499
9017,404601
9018,392008
9019,496278
9020,332534
9021,708187
9022,392963
9023,702943
9024,889629
9025,833227
9026,922764
9027,940199
9028,188945
9029,822960
9030,896220
9031,520097
9032,118755
9033,594532
9034,346503
9035,280845
9036,491819
9037,334982
9038,404277
9039,290764
9040,981311
9041,954308
9042,480450
9043,151943
9044,426769
9045,392558
9046,506755
9047,999000
9048,907044
9049,840916
9050,574280
9051,121684
9052,153793
9053,196551
9054,521413
9055,274395
9056,388878
9057,336209
9058,347500
9059,298732
9060,500125
9061,979043
9062,246966
9063,318566
9064,932362
9065,675978
9066,131890
9067,369194
9068,402912
9069,513265
9070,132063
9071,183433
9072,475235
9073,240723
9074,296465
9075,530133
9076,302072
9077,149596
9078,265806
9079,361551
9080,935102
9081,878557
9082,374392
9083,680622
9084,999000
9085,754493
9086,322301
9087,108998
9088,647286
9089,369655
9090,799673
9091,643391
9092,195774
9093,522753
9094,682620
9095,534168
9096,494134
9097,721118
9098,710239
9099,473074
9100,859431
9101,436106
9102,331428
9103,511247
9104,159471
9105,262756
9106,575524
9107,383600
9108,958033
9109,603613
9110,962674
9111,762171
9112,414636
9113,138069
9114,880929
9115,917031
9116,185026
9117,421723
9118,132150
9119,938511
9120,426472
9121,270688
9122,765015
9123,552017
9124,485486
9125,817091
9126,999000
9127,278805
9128,173902
9129,365997
9130,547705
9131,258749
9132,164289
9133,999000
9134,889959
9135,509191
9136,835854
9137,909331
9138,642858
9139,670001
9140,244737
9141,515603
9142,569527
9143,999000
9144,178944
9145,356908
9146,416583
9147,677050
9148,363335
9149,390098
9150,279606
9151,586836
9152,850201
9153,788794
9154,349359
9155,679057
9156,503377
9157,285798
9158,999000
9159,172683
9160,980991
9161,476421
9162,964066
9163,684934
9164,959126
9165,952366
9166,419596
9167,999000
9168,294796
9169,512274
9170,750531
9171,895047
9172,141825
9173,777369
9174,948159
9175,434030
9176,144232
9177,300828
9178,136588
9179,260632
9180,189131
9181,402301
9182,763352
9183,803443
9184,734981
9185,311807
9186,145870
9187,884522
9188,154761
9189,172377
9190,121345
9191,999000
9192,367335
9193,821683
9194,632867
9195,189225
9196,543625
9197,632584
9198,420114
9199,729347
9200,333807
9201,735620
9202,345377
9203,506412
9204,197734
9205,374946
9206,443494
9207,444429
9208,966121
9209,730846
9210,416271
9211,983952
9212,430958
9213,248677
9214,162095
9215,857467
9216,852971
9217,422920
9218,164686
9219,314586
9220,265820
9221,778896
9222,548561
9223,177274
9224,310535
9225,312816
9226,999000
9227,138430
9228,440529
9229,712116
9230,159174
9231,891986
9232,900669
9233,633356
9234,432305
9235,148180
9236,766194
9237,326756
9238,554988
9239,106225
9240,164874
9241,866055
9242,607313
9243,165764
9244,999000
9245,776551
9246,135901
9247,999000
9248,571143
9249,151190
9250,999000
9251,158500
9252,175625
9253,999270
9254,999000
9255,147935
9256,886018
9257,148278
9258,454973
9259,291984
9260,734280
9261,370441
9262,133995
9263,322590
9264,828416
9265,999000
9266,857015
9267,794485
9268,399919
9269,386469
9270,672056
9271,461859
9272,382745
9273,330524
9274,979970
9275,317717
9276,960443
9277,375731
9278,964911
9279,344540
9280,127021
9281,168306
9282,543377
9283,970094
9284,215889
9285,490893
9286,479059
9287,736140
9288,525700
9289,604993
9290,328881
9291,626495
9292,862450
9293,831202
9294,416147
9295,247505
9296,129588
9297,132148
9298,349294
9299,957544
9300,139727
9301,157916
9302,146186
9303,343693
9304,999000
9305,191553
9306,958226
9307,356755
9308,329735
9309,510160
9310,312411
9311,501865
9312,999000
9313,421283
9314,891133
9315,747692
9316,982544
9317,336444
9318,353590
9319,305737
9320,838505
9321,462622
9322,427622
9323,938923
9324,392212
9325,375279
9326,920495
9327,397186
9328,384845
9329,191514
9330,917060
9331,158719
9332,824097
9333,933124
9334,909531
9335,312566
9336,161357
9337,999000
9338,898453
9339,345497
9340,390043
9341,408515
9342,522431
9343,166670
9344,432546
9345,395615
9346,414001
9347,128475
9348,655376
9349,514111
9350,999000
9351,273064
9352,470928
9353,850037
9354,287518
9355,553762
9356,379513
9357,589536
9358,158869
9359,530636
9360,356399
9361,994585
9362,354109
9363,999000
9364,356161
9365,971709
9366,297589
9367,983937
9368,166979
