Id,salary
9000,713681
9001,550420
9002,326538
9003,999999
9004,151399
9005,421843
9006,99301
9007,152509
9008,350368
9009,434112
9010,155372
9011,914318
9012,874892
9013,915818
9014,928553
9015,490446
9016,169599
9017,402160
9018,380607
9019,495527
9020,326836
9021,702669
9022,392021
9023,692458
9024,884484
9025,825532
9026,934409
9027,936220
9028,181347
9029,828294
9030,897244
9031,527677
9032,116963
9033,604198
9034,353566
9035,279113
9036,494905
9037,337752
9038,406837
9039,285869
9040,981739
9041,962161
9042,471737
9043,155903
9044,426778
9045,390832
9046,509000
9047,999999
9048,907977
9049,832399
9050,573952
9051,126753
9052,151293
9053,210788
9054,511248
9055,266059
9056,386790
9057,337885
9058,346904
9059,295021
9060,495245
9061,984330
9062,246025
9063,315515
9064,930606
9065,679089
9066,130997
9067,377657
9068,409204
9069,521284
9070,126169
9071,183569
9072,466141
9073,241812
9074,295864
9075,527124
9076,307428
9077,153681
9078,263029
9079,371980
9080,932166
9081,893692
9082,370823
9083,684568
9084,999999
9085,733967
9086,321837
9087,103793
9088,653484
9089,365872
9090,805349
9091,653090
9092,195908
9093,511865
9094,682864
9095,529676
9096,493230
9097,722685
9098,718586
9099,470886
9100,862807
9101,436644
9102,334519
9103,504423
9104,163575
9105,266438
9106,566726
9107,370551
9108,976448
9109,610462
9110,968566
9111,776230
9112,410199
9113,139136
9114,881786
9115,922327
9116,188448
9117,412395
9118,131482
9119,948480
9120,425242
9121,271947
9122,765824
9123,543002
9124,483800
9125,824160
9126,999999
9127,281414
9128,177068
9129,365881
9130,540363
9131,257035
9132,166096
9133,999999
9134,900073
9135,512427
9136,827332
9137,910425
9138,639441
9139,668957
9140,248420
9141,508213
9142,563792
9143,999999
9144,180175
9145,354475
9146,409989
9147,666982
9148,357839
9149,385280
9150,277889
9151,584926
9152,851484
9153,800188
9154,348149
9155,685750
9156,505995
9157,282521
9158,999999
9159,176436
9160,976453
9161,490926
9162,962276
9163,673489
9164,955647
9165,971653
9166,417281
9167,999999
9168,278514
9169,519021
9170,751565
9171,890120
9172,150265
9173,776974
9174,949822
9175,440639
9176,153719
9177,298960
9178,133028
9179,258886
9180,186006
9181,397297
9182,757672
9183,810732
9184,726585
9185,311222
9186,150864
9187,896606
9188,159911
9189,170743
9190,120688
9191,999999
9192,370133
9193,824967
9194,633987
9195,187705
9196,550046
9197,635991
9198,430031
9199,732572
9200,331420
9201,735790
9202,347101
9203,508935
9204,190239
9205,378256
9206,436313
9207,446680
9208,948449
9209,735878
9210,413118
9211,977086
9212,428689
9213,253779
9214,168813
9215,861445
9216,850010
9217,431520
9218,164518
9219,317631
9220,264177
9221,775254
9222,549199
9223,174501
9224,310242
9225,317279
9226,999999
9227,139951
9228,437537
9229,714714
9230,163110
9231,882250
9232,906132
9233,627402
9234,434209
9235,154868
9236,769725
9237,329990
9238,542470
9239,98727
9240,168866
9241,855100
9242,595695
9243,164419
9244,999999
9245,775304
9246,139828
9247,999999
9248,570722
9249,148710
9250,999999
9251,149907
9252,168055
9253,990296
9254,999999
9255,149850
9256,891795
9257,143684
9258,446854
9259,297725
9260,733781
9261,365375
9262,135560
9263,326465
9264,831904
9265,999999
9266,866640
9267,779645
9268,403820
9269,383906
9270,671484
9271,465365
9272,385624
9273,335013
9274,968036
9275,319053
9276,965776
9277,376565
9278,976603
9279,356434
9280,126272
9281,172433
9282,537960
9283,976055
9284,202163
9285,491599
9286,481717
9287,732168
9288,519509
9289,601200
9290,325417
9291,631357
9292,874991
9293,824976
9294,406958
9295,243135
9296,128262
9297,122932
9298,351834
9299,953631
9300,132925
9301,157556
9302,145758
9303,340414
9304,999999
9305,191927
9306,957785
9307,358870
9308,320695
9309,515027
9310,311561
9311,506467
9312,999999
9313,418469
9314,893767
9315,748414
9316,983647
9317,334774
9318,357331
9319,301710
9320,836041
9321,461665
9322,420396
9323,929229
9324,392342
9325,371820
9326,912343
9327,389245
9328,387165
9329,188670
9330,908577
9331,150976
9332,837937
9333,940890
9334,901011
9335,310835
9336,165351
9337,999999
9338,896286
9339,347364
9340,392018
9341,401508
9342,519163
9343,164503
9344,433563
9345,400839
9346,419668
9347,133654
9348,664853
9349,507624
9350,999999
9351,266875
9352,476177
9353,860220
9354,285070
9355,551829
9356,374455
9357,593693
9358,163890
9359,542717
9360,355954
9361,992502
9362,354919
9363,999999
9364,360260
9365,975593
9366,302891
9367,975676
9368,168103
9369,259843
9370,749318
9371,169396
9372,439956
9373,774685
9374,155448
9375,895240
9376,596933
9377,547605
9378,696488
9379,199274
9380,966505
9381,801659
9382,884977
9383,999999
9384,446450
9385,999999
9386,789872
9387,292014
9388,884319
9389,328463
9390,425398
9391,159443
9392,522448
9393,842422
9394,648497
9395,715309
9396,845640
9397,957173
9398,165018
9399,300960
9400,535127
9401,620121
9402,589835
9403,603933
9404,424709
9405,999999
9406,164955
9407,371257
9408,273479
9409,461789
9410,367897
9411,517198
9412,450241
9413,502359
9414,187141
9415,446745
9416,200582
9417,785533
9418,193092
9419,537721
9420,751092
9421,163927
9422,635336
9423,168792
9424,359734
9425,394256
9426,816118
9427,848682
9428,187121
9429,377902
9430,137546
9431,859738
9432,593004
9433,815481
9434,778537
9435,997818
9436,537206
9437,549937
9438,427323
9439,897724
9440,314952
9441,919349
9442,121022
9443,711120
9444,998408
9445,255613
9446,879868
9447,539868
9448,301297
9449,586616
9450,497978
9451,366293
9452,979768
9453,314520
9454,378475
9455,642724
9456,455280
9457,305362
9458,389201
9459,338066
9460,336963
9461,482308
9462,152118
9463,394036
9464,379213
9465,348445
9466,146291
9467,900979
9468,408242
9469,944259
9470,888480
9471,555967
9472,119395
9473,610640
9474,597943
9475,330996
9476,388084
9477,348644
9478,331923
9479,135128
9480,998596
9481,954451
9482,810214
9483,769441
9484,365940
9485,724392
9486,880514
9487,797206
9488,999999
9489,864095
9490,228127
9491,570782
9492,542132
9493,976271
9494,169711
9495,623627
9496,168520
9497,659590
9498,595280
9499,364313
9500,511702
9501,323834
9502,893990
9503,307062
9504,406363
9505,495779
9506,511420
9507,292732
9508,159359
9509,331577
9510,449047
9511,204406
9512,870328
9513,275740
9514,315324
9515,954231
9516,972709
9517,816001
9518,333995
9519,368341
9520,844821
9521,390391
9522,375950
9523,139688
9524,129264
9525,373160
9526,957148
9527,128484
9528,360514
9529,196482
9530,716092
9531,912192
9532,999091
9533,737332
9534,163749
9535,832753
9536,964861
9537,999999
9538,916419
9539,973091
9540,800282
9541,363344
9542,761196
9543,600503
9544,339848
9545,489134
9546,911350
9547,782849
9548,584856
9549,376818
9550,348080
9551,647673
9552,707715
9553,812622
9554,413073
9555,157231
9556,578868
9557,404255
9558,172266
9559,852442
9560,918184
9561,864142
9562,469947
9563,843750
9564,809276
9565,888764
9566,832301
9567,386050
9568,871427
9569,883847
9570,138908
9571,384119
9572,182537
9573,308837
9574,136151
9575,949859
9576,375896
9577,367752
9578,353900
9579,855018
9580,822519
9581,386890
9582,577329
9583,344562
9584,388458
9585,587483
9586,177232
9587,540427
9588,387079
9589,605589
9590,295506
9591,823760
9592,133542
9593,336964
9594,236756
9595,161715
9596,381249
9597,362445
9598,926938
9599,887079
9600,909644
9601,163399
9602,264410
9603,803158
9604,362504
9605,399332
9606,143181
9607,566823
9608,841571
9609,311756
9610,134646
9611,677060
9612,694995
9613,468809
9614,332998
9615,503693
9616,402631
9617,135382
9618,170757
9619,969623
9620,587792
9621,587711
9622,147008
9623,410869
9624,133322
9625,497490
9626,122854
9627,344505
9628,860693
9629,862874
9630,191154
9631,605671
9632,365387
9633,342454
9634,407830
9635,152177
9636,644980
9637,502268
9638,999999
9639,310970
9640,383228
9641,277693
9642,284628
9643,771629
9644,654440
9645,506682
9646,174332
9647,941797
9648,545935
9649,619735
9650,484592
9651,767950
9652,902187
9653,380575
9654,876392
9655,382177
9656,956844
9657,621208
9658,344198
9659,838097
9660,427052
9661,531021
9662,137809
9663,122780
9664,431151
9665,682558
9666,390341
9667,133806
9668,188451
9669,323826
9670,385299
9671,248953
9672,999999
9673,438405
9674,317676
9675,999999
9676,427179
9677,614517
9678,367780
9679,387770
9680,602807
9681,149673
9682,190144
9683,406086
9684,325621
9685,827338
9686,999999
9687,756454
9688,777587
9689,402856
9690,976152
9691,690236
9692,888344
9693,844459
9694,609340
9695,265286
9696,999999
9697,751113
9698,537457
9699,878396
9700,811509
9701,840633
9702,468841
9703,517355
9704,163937
9705,613444
9706,893672
9707,443421
9708,315747
9709,584829
9710,133531
9711,386078
9712,885028
9713,409053
9714,865894
9715,999999
9716,329616
9717,157915
9718,760279
9719,923357
9720,924468
9721,139080
9722,858255
9723,162783
9724,235922
9725,902363
9726,349989
9727,377677
9728,914851
9729,564808
9730,137220
9731,959300
9732,238030
9733,425859
9734,561440
9735,158341
9736,346898
9737,999999
9738,345827
9739,572664
9740,355579
9741,863096
9742,275308
9743,390994
9744,814978
9745,772603
9746,430146
9747,462287
9748,657700
9749,798168
9750,144919
9751,681814
9752,383016
9753,616286
9754,863782
9755,639575
9756,396723
9757,160933
9758,999999
9759,411410
9760,999999
9761,780310
9762,511174
9763,148912
9764,429850
9765,577906
9766,144911
9767,376572
9768,368395
9769,492047
9770,937383
9771,401699
9772,655339
9773,999999
9774,592389
9775,515360
9776,349509
9777,247121
9778,532011
9779,461830
9780,900229
9781,845058
9782,427894
9783,150605
9784,137688
9785,349060
9786,395805
9787,141254
9788,854453
9789,199008
9790,924667
9791,692689
9792,847314
9793,896316
9794,281708
9795,736871
9796,420591
9797,349474
9798,999999
9799,133962
9800,767124
9801,948960
9802,133691
9803,922812
9804,426032
9805,644577
9806,669221
9807,263446
9808,434836
9809,271088
9810,177444
9811,127482
9812,690038
9813,157563
9814,301664
9815,132888
9816,901957
9817,147487
9818,575027
9819,345588
9820,382243
9821,524662
9822,122952
9823,167045
9824,392725
9825,853716
9826,547877
9827,999999
9828,127825
9829,326268
9830,300069
9831,352173
9832,550325
9833,790874
9834,402440
9835,342785
9836,613143
9837,658106
9838,919280
9839,306780
9840,424618
9841,978193
9842,342688
9843,349954
9844,500458
9845,544782
9846,722187
9847,140089
9848,761559
9849,549250
9850,804276
9851,424540
9852,418846
9853,118267
9854,298664
9855,842467
9856,891067
9857,519166
9858,785779
9859,648979
9860,611519
9861,801122
9862,652643
9863,789024
9864,942187
9865,935649
9866,311610
9867,326396
9868,869535
9869,938450
9870,267322
9871,167296
9872,161789
9873,131718
9874,317501
9875,717256
9876,470367
9877,394719
9878,362792
9879,407831
9880,105715
9881,905962
9882,398841
9883,338111
9884,380802
9885,531823
9886,390931
9887,178295
9888,993077
9889,151201
9890,148478
9891,811095
9892,378930
9893,240908
9894,437904
9895,441686
9896,413237
9897,611955
9898,454560
9899,493437
9900,989325
9901,158740
9902,561768
9903,194611
9904,864779
9905,379442
9906,809759
9907,481815
9908,449535
9909,867370
9910,447592
9911,293337
9912,142816
9913,423929
9914,201040
9915,492285
9916,345027
9917,165263
9918,808404
9919,164437
9920,730170
9921,119957
9922,309796
9923,599510
9924,150606
9925,877453
9926,746405
9927,285893
9928,317898
9929,976195
9930,266999
9931,999999
9932,261290
9933,159487
9934,368254
9935,354569
9936,286912
9937,413597
9938,348438
9939,226427
9940,329975
9941,136738
9942,753247
9943,476195
9944,445771
9945,461617
9946,386179
9947,545683
9948,941378
9949,390054
9950,871636
9951,985949
9952,999999
9953,438657
9954,874742
9955,469655
9956,456070
9957,292522
9958,508442
9959,681661
9960,573120
9961,491330
9962,373209
9963,407423
9964,177228
9965,473908
9966,584343
9967,165128
9968,594337
9969,131074
9970,707992
9971,166008
9972,177913
9973,572823
9974,896535
9975,410683
9976,568061
9977,397660
9978,133943
9979,414037
9980,851148
9981,186308
9982,999999
9983,142599
9984,362310
9985,999999
9986,725564
9987,163000
9988,362928
9989,616525
9990,426361
9991,423884
9992,145925
9993,999999
9994,948542
9995,191972
9996,372919
9997,330222
9998,127536
9999,804949
