Id,salary
9000,715790
9001,549240
9002,322697
9003,999000
9004,152865
9005,418496
9006,109995
9007,158212
9008,345233
9009,437362
9010,156055
9011,908365
9012,887109
9013,911663
9014,918172
9015,486907
9016,170101
9017,402148
9018,387047
9019,492212
9020,332799
9021,702348
9022,393409
9023,714362
9024,886474
9025,818970
9026,938528
9027,938529
9028,182101
9029,821009
9030,900651
9031,526156
9032,118534
9033,596871
9034,351175
9035,275466
9036,483873
9037,337544
9038,408718
9039,287636
9040,973664
9041,962640
9042,470235
9043,156054
9044,428927
9045,390513
9046,501327
9047,999000
9048,908275
9049,827861
9050,572744
9051,123112
9052,156363
9053,203072
9054,523235
9055,272101
9056,387667
9057,338860
9058,346872
9059,292435
9060,494959
9061,989592
9062,245941
9063,323235
9064,929893
9065,671418
9066,125296
9067,369338
9068,408621
9069,508906
9070,131128
9071,185199
9072,475005
9073,243127
9074,297856
9075,526747
9076,304285
9077,153295
9078,271517
9079,369249
9080,930033
9081,897621
9082,367325
9083,675515
9084,999000
9085,737657
9086,322205
9087,104830
9088,641532
9089,361213
9090,799638
9091,643768
9092,198546
9093,515123
9094,683388
9095,530501
9096,492686
9097,718980
9098,713022
9099,471923
9100,851315
9101,439203
9102,329917
9103,503800
9104,169412
9105,264337
9106,574034
9107,379669
9108,955444
9109,596193
9110,965442
9111,767700
9112,414140
9113,139501
9114,879294
9115,912629
9116,185902
9117,413387
9118,135984
9119,947549
9120,427778
9121,271814
9122,766650
9123,547059
9124,483221
9125,818353
9126,999000
9127,278726
9128,177359
9129,367485
9130,538508
9131,260537
9132,163912
9133,999000
9134,889397
9135,509783
9136,823064
9137,912266
9138,641906
9139,675227
9140,243525
9141,514569
9142,562680
9143,999000
9144,179434
9145,359088
9146,409012
9147,665300
9148,367808
9149,380035
9150,277783
9151,576030
9152,851387
9153,788401
9154,353626
9155,679189
9156,508403
9157,288794
9158,999000
9159,175336
9160,974297
9161,489128
9162,958130
9163,682027
9164,957715
9165,963634
9166,419149
9167,999000
9168,276840
9169,516943
9170,748731
9171,904132
9172,149586
9173,773332
9174,953083
9175,433199
9176,152116
9177,298749
9178,134491
9179,254318
9180,185910
9181,398828
9182,761762
9183,794994
