Id,salary
9000,901123
9001,544479
9002,319313
9003,901123
9004,174167
9005,544479
9006,174167
9007,174167
9008,364984
9009,544479
9010,174167
9011,901123
9012,781289
9013,901123
9014,901123
9015,544479
9016,174167
9017,364984
9018,319313
9019,544479
9020,319313
9021,781289
9022,364984
9023,544479
9024,901123
9025,781289
9026,901123
9027,901123
9028,174167
9029,781289
9030,781289
9031,544479
9032,174167
9033,544479
9034,364984
9035,319313
9036,544479
9037,319313
9038,364984
9039,319313
9040,901123
9041,901123
9042,364984
9043,174167
9044,364984
9045,364984
9046,544479
9047,901123
9048,781289
9049,781289
9050,544479
9051,174167
9052,174167
9053,174167
9054,544479
9055,319313
9056,319313
9057,364984
9058,364984
9059,319313
9060,544479
9061,901123
9062,319313
9063,319313
9064,901123
9065,781289
9066,174167
9067,364984
9068,364984
9069,544479
9070,174167
9071,174167
9072,544479
9073,319313
9074,319313
9075,544479
9076,319313
9077,174167
9078,319313
9079,364984
9080,901123
9081,781289
9082,364984
9083,781289
9084,901123
9085,781289
9086,319313
9087,174167
9088,544479
9089,319313
9090,781289
9091,781289
9092,174167
9093,544479
9094,781289
9095,544479
9096,544479
9097,901123
9098,781289
9099,364984
9100,901123
9101,364984
9102,319313
9103,544479
9104,174167
9105,319313
9106,544479
9107,319313
9108,781289
9109,781289
9110,901123
9111,781289
9112,364984
9113,174167
9114,781289
9115,901123
9116,174167
9117,364984
9118,174167
9119,901123
9120,364984
9121,319313
9122,781289
9123,544479
9124,544479
9125,781289
9126,901123
9127,319313
9128,174167
9129,364984
9130,544479
9131,319313
9132,174167
9133,901123
9134,901123
9135,544479
9136,901123
9137,901123
9138,781289
9139,781289
9140,319313
9141,544479
9142,544479
9143,901123
9144,174167
9145,364984
9146,364984
9147,781289
9148,364984
9149,364984
9150,319313
9151,544479
9152,781289
9153,781289
9154,364984
9155,781289
9156,544479
9157,319313
9158,901123
9159,174167
9160,901123
9161,544479
9162,901123
9163,781289
9164,901123
9165,781289
9166,364984
9167,901123
9168,319313
9169,544479
9170,901123
9171,901123
9172,174167
9173,781289
9174,901123
9175,364984
9176,174167
9177,319313
9178,174167
9179,319313
9180,174167
9181,364984
9182,781289
9183,781289
9184,781289
9185,319313
9186,174167
9187,901123
9188,174167
9189,174167
9190,174167
9191,901123
9192,364984
9193,901123
9194,544479
9195,174167
9196,544479
9197,544479
9198,544479
9199,781289
9200,319313
9201,781289
9202,319313
9203,544479
9204,174167
9205,319313
9206,544479
9207,544479
9208,901123
9209,901123
9210,364984
9211,901123
9212,364984
9213,319313
9214,174167
9215,901123
9216,901123
9217,544479
9218,174167
9219,319313
9220,319313
9221,781289
9222,544479
9223,174167
9224,319313
9225,319313
9226,901123
9227,174167
9228,364984
9229,781289
9230,174167
9231,901123
9232,781289
9233,544479
9234,364984
9235,174167
9236,781289
9237,364984
9238,544479
9239,174167
9240,174167
9241,781289
9242,544479
9243,174167
9244,901123
9245,781289
9246,174167
9247,901123
9248,544479
9249,174167
9250,901123
9251,174167
9252,174167
9253,901123
9254,901123
9255,174167
9256,901123
9257,174167
9258,364984
9259,319313
9260,781289
9261,319313
9262,174167
9263,364984
9264,781289
9265,901123
9266,901123
9267,781289
9268,364984
9269,364984
9270,781289
9271,544479
9272,364984
9273,364984
9274,901123
9275,319313
9276,901123
9277,319313
9278,901123
9279,364984
9280,174167
9281,174167
9282,544479
9283,901123
9284,174167
9285,544479
9286,544479
9287,781289
9288,544479
9289,544479
9290,319313
9291,781289
9292,781289
9293,781289
9294,364984
9295,319313
9296,174167
9297,174167
9298,364984
9299,901123
9300,174167
9301,174167
9302,174167
9303,319313
9304,901123
9305,174167
9306,781289
9307,364984
9308,319313
9309,544479
9310,364984
9311,544479
9312,901123
9313,364984
9314,781289
9315,781289
9316,901123
9317,319313
9318,319313
9319,319313
9320,781289
9321,364984
9322,364984
9323,781289
9324,364984
9325,364984
9326,901123
9327,364984
9328,364984
9329,174167
9330,901123
9331,174167
9332,781289
9333,901123
9334,901123
9335,319313
9336,174167
9337,901123
9338,781289
9339,364984
9340,364984
9341,364984
9342,544479
9343,174167
9344,544479
9345,364984
9346,544479
9347,174167
9348,781289
9349,544479
9350,901123
9351,319313
9352,364984
9353,781289
9354,319313
9355,544479
9356,364984
9357,544479
9358,174167
9359,544479
9360,364984
9361,901123
9362,364984
9363,901123
9364,364984
9365,901123
9366,319313
9367,901123
9368,174167
9369,319313
9370,781289
9371,174167
9372,364984
9373,901123
9374,174167
9375,781289
9376,781289
9377,544479
9378,781289
9379,319313
9380,901123
9381,781289
9382,781289
9383,901123
9384,364984
9385,901123
9386,781289
9387,319313
9388,901123
9389,364984
9390,364984
